title,type,release_year,runtime,genres,imdb_score,name,role,thriller,scifi,animation,documentation,history,western,war,sport,action,romance,horror,crime,comedy,drama,music,reality,fantasy,family,european
Line Walker,MOVIE,2016.0,108.0,"['crime', 'drama', 'action', 'thriller']",6.0,"Nick Cheung,Louis Koo,Francis Ng,Charmaine Sheh,Hui Siu-Hung,Li Guangjie,Zhang Huiwen,Xing Yu,Cheng Taishen,Moses Chan,Louis Cheung,Clara Lee,Ben Yuen,Choi Kwok-Hing,Jade Leung,Rebecca Zhu,Jimmy Au Shui-Wai,Timothy Cheng,Jason Wong,Jazz Boon",ACTOR,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
Red Sea,MOVIE,2016.0,45.0,"['documentation', 'european']",6.3,Timo Joh. Mayer,DIRECTOR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Brother Jekwu,MOVIE,2016.0,103.0,"['comedy', 'crime']",5.933656114214774,"Juliet Ochienge,Huddah Monroe,Angela Okorie,Sabrina Stadler,Catherine Kamau,Chris Kamau,Abubakar Salum,Naomi Mburu,Charles Uwagbai",ACTOR,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
The Legend of Ben Hall,MOVIE,2016.0,139.0,"['western', 'history', 'action', 'drama']",5.8,"Jack Martin,Callan McAuliffe,Arthur Angel,Angus Pilakui,Andy McPhee,Fantine Banulski,Jamie Coffa,William Lee,PiaGrace Moon,Joanne Dobbin,Lauren Gregory,Nick Barry,John Orcsik,Zane Ciarma,Adam Willson,Erica Field,Jordan Fraser-Trumble,Gregory Quinn,Lauren Grimson,Tom Beaurepaire,Ben Chisholm,Jana Wilkes,James Grim,Emily Thomson,Gerrard Woodward,Josephine Croft,Bailey Barbour,Caleb McClure,Micheal Resce,Steve Jager,Nathan Luke,Steve Sammut,Mick Preston,Curtis Taylor,Rain Fuller,Peter Sardi,Darren Holmes,Dean Kirkright,Brenton Foale,Kevin Summers,Dylan Lloyd,Gavin Ingham,Elizabeth Farrell,Cris Cochrane,Frank Dixon,Adam La Rosa,Peter Bromley,Adrian Mulraney,Peter Richards,Sean McIntyre,Peter Flaherty,Shane Savage,John Coory,Alana de Freitas,Matt Jones,Cory Corbett,Connor Bashford,Keiran King",ACTOR,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
The Snow Queen 3: Fire and Ice,MOVIE,2016.0,80.0,"['fantasy', 'comedy', 'family', 'animation']",6.1,"Natalya Bystrova,Filipp Lebedev,Diomid Vinogradov,Alexandr Gruzdev,Olga Zubkova,Aleksey Tsitsilin",ACTOR,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
Coming Through the Rye,MOVIE,2016.0,97.0,"['drama', 'history']",6.3,"Alex Wolff,Stefania LaVie Owen,Chris Cooper,Zephyr Benson,Adrian Pasdar,Caleb Emery,Eric Nelsen,Amy Parrish,Michael Siberry,Kabby Borders,Melissa Lozoff,Lucia Scarano,Ed Pilkington,Joshua Brady,James Steven Sadwith",ACTOR,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
This Is Me,SHOW,2015.0,6.0,"['documentation', 'comedy', 'family']",4.7,Rhys Ernst,DIRECTOR,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
The Summer of All My Parents,MOVIE,2016.0,97.0,"['drama', 'comedy', 'european']",5.4,"Luna Lou,Alma Jodorowsky,Pascale Arbillot,Patrick Chesnais,Thierry Godard,Jérémie Laheurte,Diastème",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"You Belong to Me: Sex, Race and Murder in the South",MOVIE,2015.0,88.0,"['drama', 'crime', 'documentation', 'history']",6.7,"Anita Davenport,Denise Durette,Zondra Wilson,Michael Morris,William Nowell,Joe Lauck,Shanessa Sweeney,Gavin Hawk,Tamara McMillian,Daniel Link,Thomas W. Thompson,Reeko Brooks,David Jeremiah,Scott Page,Gregory Milton Paul,Helen Prather,Cliff Everett Smith,Thaine H. Allison Jr.,Allison Worrell,Sophiane Cineus,William Cobb,John H. McWilliams IV,Paul Anderson,Michael P. Howley,Jeffery Hazelden,Billington Garrett,Don Baldaramos,Scott Deitche,John Cork",ACTOR,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
No Place to Hide: The Rehtaeh Parsons Story,MOVIE,2015.0,47.0,['documentation'],7.4,Rama Rau,DIRECTOR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dark Seed,MOVIE,2016.0,90.0,['drama'],8.0,"China L. Colston,David Roberts,Harold Dennis,China L. Colston",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Manifest Destiny: The Lewis & Clark Musical Adventure,MOVIE,2016.0,87.0,"['comedy', 'western']",7.1,Sami van Ingen,DIRECTOR,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Before All Others,MOVIE,2016.0,86.0,['family'],5.1,"Matthew Goldring,David Aaron Stone,Suzanne McGown Brown,Katherine Stewart,Sean J. Dillingham,John H. Euber,Auturo Gavino",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Junooniyat,MOVIE,2016.0,135.0,"['romance', 'drama']",4.1,"Pulkit Samrat,Yami Gautam,Herry Tangiri,Poonam Kaur,Hrishitaa Bhatt,Taran Bajaj,Gulshan Devaiah,Aneesha Joshi,Vivek Agnihotri",ACTOR,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Izzie's Way Home,MOVIE,2016.0,78.0,"['animation', 'family']",1.6,"Bonnie Dennison,Tori Spelling,Zack Ward,Dawn Richard,Tom Virtue,Joey Fatone,Lynne Marie Stewart,Paul Melvin Walker III,Camille Licate,Kim Little,Sasha Burrow",ACTOR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Detective Byomkesh Bakshy!,MOVIE,2015.0,139.0,"['drama', 'thriller', 'action', 'crime']",7.6,"Sushant Singh Rajput,Anand Tiwari,Swastika Mukherjee,Divya Menon,Neeraj Kabi,Meiyang Chang,Mark Bennington,Lauren Gottlieb,Takanori Higuchi,Dibakar Banerjee",ACTOR,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
Two Step,MOVIE,2015.0,93.0,"['thriller', 'crime', 'drama']",6.4,"Beth Broderick,James Landry Hébert,Skyy Moore,Jason Douglas,Ashley Spillers,Alex R. Johnson",ACTOR,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Wild Kratts: Creatures of the Deep Sea,MOVIE,2016.0,49.0,"['animation', 'family']",6.6,"Martin Kratt,Chris Kratt",ACTOR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Michael Ian Black: Noted Expert,MOVIE,2016.0,60.0,"['comedy', 'documentation']",6.5,"Michael Ian Black,Ryan Polito",ACTOR,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Walter,MOVIE,2015.0,87.0,"['drama', 'comedy']",5.4,"Andrew J. West,Justin Kirk,Virginia Madsen,William H. Macy,Milo Ventimiglia,Neve Campbell,Leven Rambin,Peter Facinelli,Jim Gaffigan,Brian J. White,Anna Mastro",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Shaandaar,MOVIE,2015.0,144.0,"['romance', 'drama', 'comedy']",3.6,"Shahid Kapoor,Alia Bhatt,Pankaj Kapur,Sanjay Kapoor,Niki Aneja Walia,Sanah Kapoor,Vikas Verma,Sushma Seth,Shibani Dandekar,Anjana Sukhani,Karan Johar,Tessa Vellara,Teena Vellara,Vikas Bahl",ACTOR,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Manhattan Undying,MOVIE,2016.0,90.0,"['romance', 'thriller', 'drama']",4.7,"Luke Grimes,Sarah Roemer,Milton Barnes,Noah Danby,Daniel Kash,Christopher Jacot,Earl Pastko,Bridget Graham,Mouna Traoré,David Bronfman,Manuel Rodriguez-Saenz,Ana Shepherd,Samara Stern,Harry Judge,Moe Jeudy-Lamour,Lizz Alexander,Marisa Hadden,Brendee Green,Sylvia Zuk,Kate Maxx,Katie Buitendyk,Bonnie Siu,Brianna Goldie,Frank Quinlan,Babak Payami",ACTOR,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
She Was So Pretty,MOVIE,2016.0,76.0,['horror'],3.5,"Amanda Butler,Garrett Chewning,Justin Ewing,Brooke Ewing",ACTOR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Masked Saint,MOVIE,2016.0,111.0,"['crime', 'fantasy', 'action', 'drama', 'family']",4.7,"Brett Granstaff,Lara Jean Chorostecki,T.J. McGibbon,Diahann Carroll,Roddy Piper,James Preston Rogers,Warren P. Sonoda",ACTOR,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
Good Funk,MOVIE,2015.0,73.0,['drama'],6.9,"Sameerah Luqmaan-Harris,William Nadylam,Leonay Shepherd,Kalae Nouveau,Adam Kritzer",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Christmas with the Andersons,MOVIE,2016.0,90.0,"['comedy', 'family']",4.1,"Christy Carlson Romano,George Stults,Julie Brown,Barry Livingston,Kathleen Gati,Caia Coley,Ion Overman,Dale Godboldo,Luke Judy,Savannah Judy,Kannon Kurowski,Rene Michelle Aranda,Michael Feifer",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Team Hot Wheels: The Skills to Thrill,MOVIE,2015.0,45.0,['animation'],7.3,"Ben Diskin,Jessica Gee-George,Grant George,Faruq Tauheed,David Lodge,Nicolas Roye,Bill Lader,Marshell B. Golde,Matt Danner",ACTOR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alternate Realities,MOVIE,2015.0,101.0,"['thriller', 'drama', 'scifi']",4.8,"Tom Sizemore,Christopher Judge,Donny Boaz,Elle LaMont,AnnMarie Giaquinto,Deke Anderson,Johnny Walter,Dimitrius Pulido,Natalie Makenna,Danny Kamin,Paula Marcenaro Solinger,Amir Valinia",ACTOR,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Alonzo Bodden: Historically Incorrect,MOVIE,2016.0,61.0,"['comedy', 'documentation']",7.2,"Alonzo Bodden,John Asher",ACTOR,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
#Lucky Number,MOVIE,2015.0,80.0,['comedy'],5.0,"Tom Pelphrey,Natalie Hall,Method Man,Malcolm Goodwin,Joseph Russo,Milena Govich,Carme Boixadera,Lauren Francesca,Priscilla Lopez,Robert T. Bogue,Daniel Raymont,Al Sapienza,Robert Farrior,Joseph D'Onofrio,Brendan Gabriel Murphy",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Deadly Voltage,MOVIE,2016.0,80.0,"['scifi', 'drama']",2.8,"Alaina Huffman,Krista Bridges,Mike Dopud,Mimi Kuzyk,Daniel Magder,Eva Link,Ron Lea,Natalie Radford,Thomas Mitchell,Rachael Whitzman,John L'Ecuyer",ACTOR,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Operation: Neighborhood Watch!,MOVIE,2015.0,91.0,"['action', 'family']",4.3,"Caitlin Carmichael,Luke Colombero,Tyree Brown,Denise Richards,Chris Browning,Brian Zarin,Jacob Guenther,Marie Amsler,Kurtis Mast,Lisha Yakub,Mark Cartier",ACTOR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Forest Fairies,MOVIE,2015.0,90.0,"['fantasy', 'family']",6.4,"Emily Debowski,Brian Scott Carleton,Lora Burke,Winny Clarke,Adrian Cowan,Marco Deufemia,Justin G. Dyck",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Sarbjit,MOVIE,2016.0,131.0,['drama'],7.3,"Aishwarya Rai Bachchan,Randeep Hooda,Richa Chadha,Darshan Kumaar,Ankita Shrivastav,Ankur Bhatia,Shiwani Saini,Arbaaz Ali Khan,Jobanpreet Singh,Omung Kumar",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Girl Is in Trouble,MOVIE,2015.0,90.0,"['crime', 'action', 'thriller']",4.9,"Jesse Spencer,Columbus Short,Wilmer Valderrama,Alicja Bachleda-Curuś,Miriam Colon,Paz de la Huerta,J. Bernard Calloway,Kareem Savinon,Berto Colon,Hasaan Gilmer,Julius Onah",ACTOR,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Chennai 600028 II: Second Innings,MOVIE,2016.0,154.0,"['comedy', 'romance', 'drama', 'sport']",7.0,"Jai Sampath,Shiva,Premji Amaran,Nithin Sathya,Vijay Vasanth,Aravind Akash,Ajay Raj,Vaibhav Reddy,Mahat Raghavendra,Sampath Raj,Ilavarasu,Vijayalakshmi Agathiyan,Subbu Panchu,Anjena Kirti,Sakthi Saravanan,Vatsan Chakravarthi,Badava Gopi,Santhana Bharathi,Manisha Yadav,Kalyan Kumar,Hari Prashanth,Prashanth Rangaswamy,Lallu Prasath,Sana Althaf,Venkat Prabhu",ACTOR,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
Dark Diamond,MOVIE,2016.0,115.0,"['thriller', 'crime', 'drama', 'european']",6.4,"Niels Schneider,August Diehl,Hafed Benotman,Hans Peter Cloos,Raphaële Godin,Raghunath Manet,Jos Verbist,Guillaume Verdier,Hilde Van Mieghem,Andreas Cojocaru,Arthur Harari",ACTOR,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Catching Faith,MOVIE,2015.0,88.0,"['family', 'drama', 'sport']",4.5,"Lorena Segura York,Garrett Westton,Bill Engvall,Alexandra Boylan,Lizz Carter,John K.D. Graham",ACTOR,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
The Perfect Daughter,MOVIE,2016.0,84.0,['drama'],5.7,"Brady Smith,Lorynn York,Sadie Calvano,Johann Urb,Meredith Salenger,Parker Stevenson,Reiley McClendon,Blaine Saunders,Drew Rausch,Patrick Johnson,Jeff Corbett,Vito D'Ambrosio,Juliette Hing-Lee,Brian Herzlinger",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Thomas & Friends: The Great Race,MOVIE,2016.0,64.0,"['animation', 'fantasy', 'comedy', 'family']",5.9,"Mark Moraghan,Tina Desai,Rasmus Hardiker,John Hasler,David Stoten",ACTOR,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
Her Dark Past,MOVIE,2016.0,80.0,['thriller'],5.1,"Anna Lise Phillips,JR Bourne,Kristina Klebe,Kevin Ryan,J.R. Cacia,Rekha Sharma,Adam Fergus,Tamara Braun,Kevin Shulman",ACTOR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deadly Inferno,MOVIE,2016.0,85.0,"['drama', 'action', 'thriller']",3.7,"David Sutcliffe,Michael Xavier,Charlotte Arnold,Jodie Dowdall,Stephen Bogaert,Jacob Richter,Greg Hovanessian,Harmon Walsh,Zoë Belkin,Ephraim Ellis,Hudson Greenough,Steve Boyle,Jon Cor,Michael Hanrahan,Natalie Krill,Suzanne Coy,Roe Montez,Ferne Downey,Brent Cote",ACTOR,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Josh Blue: Delete,MOVIE,2016.0,60.0,['comedy'],6.7,"Josh Blue,Frank Ishizaki",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10 Year Reunion,MOVIE,2016.0,83.0,['thriller'],4.4,"Kacey Clarke,Kayla Ewell,Jillian Nelson,Anya Engel-Adams,Johnny Pacar,Bryce Durfee,Abigail Klein,Thea Gill,Jake Helgren",ACTOR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangistan,MOVIE,2015.0,135.0,"['comedy', 'drama']",4.5,"Ritesh Deshmukh,Pulkit Samrat,Rajesh Sharma,Zachary Coffin,Tom Alter,Arya Babbar,Kumud Mishra,Marta Żmuda Trzebiatowska,Chandan Roy Sanyal,Erika Guntherová,Shivkumar Subramaniam,Aakash Dabhade,Tomasz Karolak,Aakash Pandey,Jacqueline Fernandez,Janusz Chabior,Karan Anshuman",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Desecrated,MOVIE,2015.0,82.0,"['thriller', 'horror', 'drama']",3.3,"Haylie Duff,Michael Ironside,Gonzalo Menendez,Wilmer Calderon,Heather Sossaman,Gib Gerard,Rob Garcia",ACTOR,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Hillary,SHOW,2016.0,43.0,"['drama', 'history']",7.2,"Andrew Munro,Dean O'Gorman,Danny Mulheron",ACTOR,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Road to the Well,MOVIE,2016.0,108.0,"['thriller', 'drama', 'comedy']",5.9,"Micah Joe Parker,Rosalie McIntire,Laurence Fuller,Barak Hardley,Marshall R. Teague,Caitlin Gallogly,Michelle LaFrance,Jordana Capra,Tim Martin Gleason,Jeanie Hackett,Nancy Daly,David Lengel,Paul T. Murray,Morgan Christensen,Rawn Erickson,Bill Lewis,Michael London,Marcia Rodd,Alan Young",ACTOR,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Thomas & Friends: Sodor's Legend of the Lost Treasure: The Movie,MOVIE,2015.0,63.0,"['animation', 'comedy', 'family', 'fantasy']",6.5,"Eddie Redmayne,John Hurt,Jamie Campbell Bower,Olivia Colman,Steven Kynman,Nathan Clarke,Keith Wickham,Teresa Gallagher,Mark Moraghan,David Bedella,Tom Stourton,Rob Rackstraw,Tim Whitnall,Jonathan Broadbent,Matt Wilkinson,Joe Mills,John Hasler,David Stoten",ACTOR,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
Inside Hitler's Killing Machine,SHOW,2016.0,51.0,['documentation'],7.1,François Pomès,ACTOR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Neon Dead,MOVIE,2015.0,80.0,"['horror', 'comedy', 'fantasy']",4.6,"Marie Barker,Greg Garrison,D. Dylan Schettina,Nathan DeRussy,Josie Levy,John Reed,Mark Ashworth,Emma Greene,Bonnie Harris,Sean Haley,Candace Mabry,Andrew Puckett,Levi VanHoozer,Alan J. Sanders,Eric Davis,Torey Haas",ACTOR,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Baby Steps,MOVIE,2015.0,103.0,"['drama', 'family', 'romance', 'comedy']",5.8,Joyeeta Chatterjee,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
Vietnam: Secret Negotiations that Ended the War,MOVIE,2015.0,52.0,['documentation'],6.6,Daniel Roussel,DIRECTOR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Witching Season,SHOW,2015.0,17.0,['horror'],5.6,James Morris,ACTOR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Meet My Valentine,MOVIE,2015.0,90.0,"['drama', 'romance', 'comedy']",6.3,"Scott Wolf,Courtney Ford,Brady Smith,Payton Aubrey,Tim Bagley,Mads Black,Amelia Oswald,Lance Charnow,Tyler Colt,Anna Czigle,Anthony Starke,Joseph Ferrante,Hannah Mae,Jay Black,Brian Herzlinger",ACTOR,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Irrefutable Proof,MOVIE,2015.0,90.0,"['drama', 'thriller']",5.9,"Sheena Colette,Sam Finn Cutler,Marc Sandler,Paul Michael Draper,Ziad H. Hamzeh",ACTOR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Karma,MOVIE,2015.0,72.0,"['thriller', 'crime']",6.4,"Arvind Ramalingam,Arvind Ramalingam",ACTOR,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bad Blood,MOVIE,2015.0,85.0,"['thriller', 'action', 'drama']",4.7,"Christine Adams,Neil Brown Jr.,Carly Chaikin,Taylor Cole,Davis Desmond,Adam Silver",ACTOR,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Grandma's House,MOVIE,2016.0,92.0,['drama'],6.2,"Loretta Devine,Coco Jones,Paige Hurd,Wendy Raquel Robinson,Ashlee Brian,Jordan Calloway,Jazsmin Lewis,Stephen Bishop,Alex Thomas,Chris Brew,Chaz Lamar Shepherd,Matthew L. Walker,Paul D. Hannah",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Stranger in the House,MOVIE,2016.0,88.0,"['drama', 'thriller']",5.3,"Emmanuelle Vaugier,Michael Kopsa,Karen Holness,Anthony Harrison,Dan Payne,Matthew MacCaull,Jordana Largy,John Novak,Gina Stockdale,Jessica Harmon,Kirsten Van Ritzen,Susan Wilkey,Erika McKitrick,Conan Graham,Gig Morton,Jane Thornthwaite,Mike De Jong,Cynde Harmon,Allan Harmon,Scarlet Redpath,Jason Stevens,Joanne Kimm,Allan Harmon",ACTOR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Inji Iduppazhagi,MOVIE,2015.0,131.0,"['comedy', 'drama', 'romance']",5.5,"Arya,Anushka Shetty,Sonal Chauhan,Urvashi,Master Bharath,Nagarjuna Akkineni,Prakash Raj,Rao Ramesh,Adivi Sesh,Brahmanandam,Ali Basha,Gollapudi Maruti Rao,Tanikella Bharani,Posani Krishna Murali,Tamanna Bhatia,Kajal Agarwal,Hansika Motwani,Rana Daggubati,Bobby Simha,Jiiva,Lakshmi Manchu,Sri Divya,Revathi,Angela Krislinzki,Pavani Gangireddy,Prakash Kovelamudi",ACTOR,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
A Quiet Heart,MOVIE,2016.0,92.0,['drama'],6.5,"Ania Bukstein,Uri Gottlieb,Giorgio Lupano,Ludi Boeken,Rona-Lee Shim'on,Irit Kaplan,Yoav Levi,Eitan Anner",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Lonely Boys,MOVIE,2016.0,90.0,"['drama', 'comedy', 'romance']",4.1,"Gregory Lay,Dan Simon,Richard Masur,Michael Halliday,Dan Simon",ACTOR,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Glitch,MOVIE,2015.0,93.0,"['drama', 'comedy', 'romance']",5.3,"Lucas Neff,Maiara Walsh,Emily Wickersham,Blake Silver,Lamorne Morris,Levi Fiehler,Ava Acres,Jessica Lowe",ACTOR,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
I Dream Too Much,MOVIE,2016.0,91.0,"['drama', 'comedy']",5.1,"Eden Brolin,Diane Ladd,Danielle Brooks,James McCaffrey,Christina Rouner,Casper Andreas,Katie Cokinos",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Where Love Found Me,MOVIE,2016.0,85.0,"['drama', 'action']",5.6,"Andrew Cheney,James Kyson,Kaitlin Cheung,David Bolt",ACTOR,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Two Wrongs,MOVIE,2015.0,88.0,"['thriller', 'drama']",7.4,"Gillian Zinser,Ryan Blakely,Aidan Devine,Andrea Frankle,Linda Thorson,Laura de Carteret,Lydia Zadel,Matt Keyes,Mariah Inger,Matt Bois,Brooklyn Lax,Jimmy Blais,Pierce Pope,Tristan Dubois",ACTOR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Remember Pearl Harbor,MOVIE,2016.0,81.0,"['war', 'documentation', 'history']",8.6,Tom Selleck,ACTOR,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nightmare Nurse,MOVIE,2015.0,90.0,"['thriller', 'crime', 'drama']",4.6,"Sarah Butler,Lindsay Hartley,Julian Stone,Jessica Morris,Nate Scholz,Traci Lords,Steven Good,Michael Finn,René Ashton,David Starzyk,Craig Moss",ACTOR,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Double Mommy,MOVIE,2016.0,90.0,['drama'],6.0,"Morgan Obenreder,Mark Grossman,Bruce Boxleitner,Megan Gallagher,Griffin Freeman,David Starzyk,Eliana Jones,Brenda Barberena,Mandy June Turpin,Kelli Kirkland,Angela Nicholas,Spence Moore II,Jenny Cipolla,Jon Briddell,Jully Lee,Carl Weintraub,Taytum Fisher,Oakley Fisher,Doug Campbell",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Riverhead,MOVIE,2016.0,89.0,"['crime', 'drama']",5.0,"Stephen Lush,Lawrence Barry,Des Walsh,Allison Moira Kelly,Evan Mercer,Michelle Rex,Stephen Oates,Justin Oakey",ACTOR,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Edison,MOVIE,2015.0,113.0,['documentation'],7.3,"Michael Murphy,Thomas A. Edison,Henry Ford,Michelle Ferrari",ACTOR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruben Guthrie,MOVIE,2015.0,94.0,"['drama', 'comedy', 'romance']",5.8,"Patrick Brammall,Brenton Thwaites,Abbey Lee,Alex Dimitriades,Harriet Dyer,Jeremy Sims,Robyn Nevin,Jack Thompson,Brendan Cowell",ACTOR,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Matt Braunger: Big Dumb Animal,MOVIE,2015.0,64.0,"['comedy', 'documentation']",7.3,"Matt Braunger,Steven Feinartz",ACTOR,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Man's World,SHOW,2015.0,15.0,"['drama', 'comedy']",7.3,"Nivedita Shukla,Silky Khanna,Gaurav Pandey,Gurpreet Saini,Ramakant Dayma,Ronjini Chakraborty,Vikram Nath Gupta",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Team Hot Wheels: Build the Epic Race,MOVIE,2015.0,45.0,"['animation', 'action', 'comedy', 'sport']",6.2,"Ben Diskin,Doug Erholtz,Grant George,David Lodge,Nicolas Roye,Faruq Tauheed,Jessica Gee-George",ACTOR,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Wintergast,MOVIE,2015.0,82.0,"['drama', 'european', 'comedy']",6.4,"Andy Herzog,Katarina Schröter,Sophie Hutter,Susann Rüdlinger,Cihan Inan,Michael Neuenschwander,Marcel Gisler,Matthias Günter,Andy Herzog",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Manchild: The Schea Cotton Story,MOVIE,2016.0,78.0,['documentation'],6.9,"Schea Cotton,Eric 'Ptah' Herbert",ACTOR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Just Let Go,MOVIE,2015.0,106.0,['drama'],6.9,"Henry Ian Cusick,Brenda Vaccaro,Sam Sorbo,Jacob Buster,Darin Southam,Renny Grames,Sewell Whitney,Christopher S. Clark,Patrick Henry Parker",ACTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Insectibles,SHOW,2015.0,12.0,['animation'],7.9,Woody Woodman,DIRECTOR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
